,comp_id,industry_sector,location,is_tax_haven,num_owners,is_private,emp_base,num_employees,industry_category,rev_per_emp_month_size,annual_revenue,net_revenue
3210,3210,0,INDIA,NO,2,YES,VERY SMALL,43,r,EXTRA HIGH,347643632.52,46421705.57
3211,3211,0,INDIA,NO,2,YES,EXTRA LARGE,130367,r,EXTRA HIGH,1218520298555.4,115495417298.59
3212,3212,4,INDIA,NO,2,NO,SMALL,254,s,LOW,227407622.4,14766289.2
3213,3213,3,OFFSHORE,YES,3,NO,SMALL,278,b,HIGH,687779650.56,112547574.87
3214,3214,4,INDIA,NO,1,YES,VERY LARGE,31830,s,LOW,34193085937.2,-3885120916.3
3215,3215,8,INDIA,NO,2,NO,VERY SMALL,31,r,VERY LOW,6512351.04,1201988.43
3216,3216,3,INDIA,NO,2,YES,VERY SMALL,8,b,HIGH,27645592.32,2025111.1
3217,3217,7,INDIA,NO,3,NO,EXTRA LARGE,65689,r,VERY HIGH,374264388652.44,-44439199091.38
3218,3218,5,INDIA,NO,1,YES,LARGE,9169,b,LOW,10095889808.88,913747716.43
3219,3219,9,INDIA,NO,1,NO,VERY SMALL,41,r,MEDIUM,82841228.16,12139000.25
3220,3220,4,INDIA,NO,2,YES,VERY SMALL,24,s,LOW,25871673.6,3450355.17
3221,3221,9,INDIA,NO,1,NO,VERY SMALL,43,r,MEDIUM,75998110.56,8116858.21
3222,3222,8,INDIA,NO,2,YES,EXTRA LARGE,103725,r,VERY LOW,31167462258.0,3548790424.92
3223,3223,4,INDIA,NO,1,NO,MEDIUM,1939,s,LOW,1468204052.28,212247005.49
3224,3224,3,INDIA,NO,1,YES,SMALL,203,b,HIGH,518207722.2,15477288.35
3225,3225,9,INDIA,NO,3,NO,VERY LARGE,38224,r,MEDIUM,61749927102.72,10469487526.5
3226,3226,8,INDIA,NO,2,YES,MEDIUM,992,r,VERY LOW,260876636.16,-28989450.75
3227,3227,7,INDIA,NO,3,NO,SMALL,171,r,VERY HIGH,1047631116.96,96290491.48
3228,3228,4,INDIA,NO,1,NO,LARGE,10586,s,LOW,5984161210.32,1067622044.23
3229,3229,8,INDIA,NO,2,NO,MEDIUM,2245,r,VERY LOW,577305611.4,-19007816.78
3230,3230,5,INDIA,NO,2,YES,LARGE,5090,b,LOW,3486541074.0,562212076.82
3231,3231,5,INDIA,NO,3,NO,VERY LARGE,41256,b,LOW,18124808702.4,2451745127.23
3232,3232,0,INDIA,NO,3,NO,SMALL,171,r,EXTRA HIGH,1696992652.44,-199799103.13
3233,3233,9,INDIA,NO,3,NO,VERY SMALL,31,r,MEDIUM,52863923.04,1932991.44
3234,3234,7,INDIA,NO,1,NO,MEDIUM,1217,r,VERY HIGH,8356854660.12,1636995021.48
3235,3235,5,INDIA,NO,3,YES,SMALL,304,b,LOW,268973424.0,37036648.86
3236,3236,9,INDIA,NO,2,NO,LARGE,7079,r,MEDIUM,11852599909.08,1645537176.87
3237,3237,0,INDIA,NO,1,NO,LARGE,9159,r,EXTRA HIGH,87808684135.68,11526674627.79
3238,3238,0,INDIA,NO,3,YES,SMALL,153,r,EXTRA HIGH,1733568550.2,174871364.58
3239,3239,1,INDIA,NO,2,YES,VERY LARGE,24147,r,HIGH,73626363673.56,14013516941.37
3240,3240,3,INDIA,NO,5,NO,VERY SMALL,25,b,HIGH,77378433.0,12651244.59
3241,3241,9,INDIA,NO,1,NO,LARGE,7217,r,MEDIUM,13280108511.6,-2179633839.19
3242,3242,0,INDIA,NO,1,NO,LARGE,11954,r,EXTRA HIGH,125837683741.92,19369116372.43
3243,3243,0,INDIA,NO,3,NO,EXTRA LARGE,129762,r,EXTRA HIGH,1616005491343.92,116786303466.93
3244,3244,0,INDIA,NO,1,YES,EXTRA LARGE,116408,r,EXTRA HIGH,1107672901825.92,-95908550761.92
3245,3245,0,INDIA,NO,1,NO,MEDIUM,783,r,EXTRA HIGH,6064107742.08,784289374.54
3246,3246,0,INDIA,NO,3,NO,MEDIUM,1355,r,EXTRA HIGH,13100150135.4,150098213.36
3247,3247,1,INDIA,NO,1,NO,LARGE,9223,r,HIGH,28983742339.2,3828894855.05
3248,3248,8,INDIA,NO,1,YES,MEDIUM,923,r,VERY LOW,195947731.2,24946817.46
3249,3249,7,INDIA,NO,2,NO,VERY SMALL,20,r,VERY HIGH,122283739.2,3276013.7
3250,3250,4,INDIA,NO,2,YES,LARGE,8535,s,LOW,6111470021.4,685486151.08
3251,3251,0,INDIA,NO,1,YES,LARGE,7950,r,EXTRA HIGH,83127787884.0,6137179886.51
3252,3252,1,INDIA,NO,2,NO,MEDIUM,1914,r,HIGH,4435814892.96,-430581809.91
3253,3253,2,INDIA,NO,1,YES,LARGE,11564,s,LOW,11106355162.56,164987958.64
3254,3254,7,INDIA,NO,2,NO,LARGE,8844,r,VERY HIGH,74874376954.08,-10192320712.58
3255,3255,8,INDIA,NO,3,YES,VERY LARGE,31476,r,VERY LOW,7706386170.72,1424191218.01
3256,3256,6,INDIA,NO,2,YES,VERY LARGE,27899,s,MEDIUM,43136924922.24,7637022719.86
3257,3257,4,INDIA,NO,3,NO,VERY LARGE,28552,s,LOW,24485062256.64,-2342769903.92
3258,3258,0,INDIA,NO,1,YES,SMALL,243,r,EXTRA HIGH,2845206081.0,478461308.1
3259,3259,1,INDIA,NO,1,YES,SMALL,83,r,HIGH,182002317.0,10161345.28
3260,3260,5,INDIA,NO,3,YES,MEDIUM,1793,b,LOW,1321324239.84,158773536.25
3261,3261,0,INDIA,NO,3,YES,LARGE,6113,r,EXTRA HIGH,51889229266.56,10345439296.77
3262,3262,7,INDIA,NO,3,NO,VERY SMALL,37,r,VERY HIGH,176362687.44,8917084.28
3263,3263,0,INDIA,NO,2,NO,MEDIUM,1485,r,EXTRA HIGH,16170880888.8,752089259.7
3264,3264,0,INDIA,NO,1,NO,SMALL,191,r,EXTRA HIGH,1630600058.28,145693768.4
3265,3265,3,INDIA,NO,1,YES,EXTRA LARGE,135565,b,HIGH,311102967030.0,57190422706.53
3266,3266,9,INDIA,NO,1,YES,LARGE,4457,r,MEDIUM,7724105261.16,1515030774.41
3267,3267,0,INDIA,NO,1,NO,VERY SMALL,22,r,EXTRA HIGH,200941955.28,37001177.28
3268,3268,7,INDIA,NO,1,YES,MEDIUM,1056,r,VERY HIGH,7191811249.92,-756917412.68
3269,3269,9,INDIA,NO,1,NO,SMALL,208,r,MEDIUM,481893235.2,20626557.26
3270,3270,0,INDIA,NO,2,YES,MEDIUM,742,r,EXTRA HIGH,7623324591.12,916342675.24
3271,3271,9,INDIA,NO,5,YES,MEDIUM,1918,r,MEDIUM,3361282648.08,-346284616.43
3272,3272,0,INDIA,NO,1,YES,VERY SMALL,29,r,EXTRA HIGH,302702106.72,4557932.72
3273,3273,7,INDIA,NO,1,NO,VERY SMALL,47,r,VERY HIGH,313863445.08,-42407517.07
3274,3274,8,INDIA,NO,2,YES,VERY LARGE,32803,r,VERY LOW,8031264771.72,391762475.6
3275,3275,8,INDIA,NO,2,YES,MEDIUM,1701,r,VERY LOW,351609559.56,-23289332.74
3276,3276,3,INDIA,NO,2,YES,LARGE,7997,b,HIGH,23981008228.32,-4522789687.04
3277,3277,7,INDIA,NO,2,NO,LARGE,7745,r,VERY HIGH,39344308788.0,7388354668.56
3278,3278,1,INDIA,NO,2,NO,SMALL,265,r,HIGH,830716201.8,110953741.69
3279,3279,1,INDIA,NO,1,NO,MEDIUM,1696,r,HIGH,5253977479.68,941850248.58
3280,3280,9,INDIA,NO,3,YES,MEDIUM,1481,r,MEDIUM,2277970707.72,37082638.97
3281,3281,9,INDIA,NO,1,NO,SMALL,124,r,MEDIUM,188992769.76,33262031.1
3282,3282,0,INDIA,NO,1,YES,VERY SMALL,26,r,EXTRA HIGH,190002390.24,29747775.66
3283,3283,2,INDIA,NO,1,YES,VERY SMALL,37,s,LOW,28362085.08,3786124.06
3284,3284,8,INDIA,NO,2,YES,EXTRA LARGE,106477,r,VERY LOW,23199353568.72,-953713121.74
3285,3285,9,INDIA,NO,1,NO,SMALL,193,r,MEDIUM,413798654.64,22464516.04
3286,3286,7,INDIA,NO,2,YES,LARGE,11287,r,VERY HIGH,72360060360.72,3969626595.65
3287,3287,9,INDIA,NO,2,NO,LARGE,7340,r,MEDIUM,13919250691.2,2024576285.26
3288,3288,7,INDIA,NO,1,NO,SMALL,88,r,VERY HIGH,446115933.12,5296607.21
3289,3289,9,INDIA,NO,3,YES,MEDIUM,1885,r,MEDIUM,3021015909.6,584210862.71
3290,3290,8,INDIA,NO,1,NO,MEDIUM,1402,r,VERY LOW,349820086.08,-40575944.28
3291,3291,8,INDIA,NO,1,YES,VERY SMALL,31,r,VERY LOW,4560098.76,413151.88
3292,3292,4,INDIA,NO,1,NO,EXTRA LARGE,116056,s,LOW,109938042968.64,6979142888.7
3293,3293,1,INDIA,NO,2,YES,LARGE,7107,r,HIGH,26087581605.96,-2824125818.23
3294,3294,9,INDIA,NO,1,NO,SMALL,227,r,MEDIUM,462297885.12,79729871.77
3295,3295,0,INDIA,NO,1,NO,SMALL,176,r,EXTRA HIGH,1374308136.96,210074273.79
3296,3296,9,INDIA,NO,4,YES,VERY LARGE,33789,r,MEDIUM,63507727052.28,10149266701.58
3297,3297,0,INDIA,NO,1,NO,SMALL,231,r,EXTRA HIGH,1845902131.92,58695457.49
3298,3298,9,INDIA,NO,1,NO,LARGE,13432,r,MEDIUM,25153195173.12,-1097929323.32
3299,3299,8,INDIA,NO,2,NO,EXTRA LARGE,122160,r,VERY LOW,28341393638.4,3860840966.52
3300,3300,7,INDIA,NO,3,YES,LARGE,10901,r,VERY HIGH,88765729353.84,7477477724.05
3301,3301,3,INDIA,NO,1,YES,SMALL,231,b,HIGH,710641146.6,78046737.88
3302,3302,3,INDIA,NO,2,NO,VERY SMALL,27,b,HIGH,84664423.8,16832257.32
3303,3303,8,INDIA,NO,1,NO,SMALL,274,r,VERY LOW,81299910.0,-13155342.24
3304,3304,8,INDIA,NO,3,YES,VERY LARGE,33523,r,VERY LOW,8917513571.4,850855837.67
3305,3305,0,INDIA,NO,1,YES,VERY SMALL,21,r,EXTRA HIGH,194833233.0,-12879949.27
3306,3306,8,INDIA,NO,2,NO,VERY SMALL,28,r,VERY LOW,7676178.72,-775246.14
3307,3307,9,INDIA,NO,1,YES,SMALL,129,r,MEDIUM,261625761.72,42734559.18
3308,3308,7,INDIA,NO,1,NO,SMALL,155,r,VERY HIGH,1049999257.8,165419142.63
3309,3309,7,INDIA,NO,2,NO,LARGE,4850,r,VERY HIGH,30875113968.0,4922305321.52
3310,3310,1,INDIA,NO,1,YES,MEDIUM,1734,r,HIGH,5840233171.92,997426969.69
3311,3311,9,INDIA,NO,4,NO,MEDIUM,1359,r,MEDIUM,2727893954.88,340124194.95
3312,3312,9,INDIA,NO,1,NO,MEDIUM,1527,r,MEDIUM,2282651647.56,101948287.37
3313,3313,9,INDIA,NO,2,NO,EXTRA LARGE,103400,r,MEDIUM,169138200264.0,6384348891.26
3314,3314,4,INDIA,NO,1,NO,SMALL,224,s,LOW,257022447.36,4919366.66
3315,3315,0,INDIA,NO,2,NO,LARGE,10538,r,EXTRA HIGH,90672626811.36,4502717496.43
3316,3316,9,INDIA,NO,1,NO,LARGE,11875,r,MEDIUM,16998398925.0,2873091665.91
3317,3317,0,INDIA,NO,1,YES,MEDIUM,1833,r,EXTRA HIGH,16463054673.0,1372428325.75
3318,3318,9,INDIA,NO,3,NO,SMALL,274,r,MEDIUM,552986690.4,49563628.86
3319,3319,0,INDIA,NO,2,NO,MEDIUM,1536,r,EXTRA HIGH,17924305305.6,1304593227.57
3320,3320,8,INDIA,NO,1,YES,SMALL,158,r,VERY LOW,51275556.72,7243801.85
3321,3321,8,INDIA,NO,3,YES,SMALL,151,r,VERY LOW,29030649.96,-5383920.11
3322,3322,1,INDIA,NO,2,NO,VERY SMALL,31,r,HIGH,102065543.28,2621638.83
3323,3323,0,INDIA,NO,3,YES,MEDIUM,2335,r,EXTRA HIGH,20612424331.2,-1550549317.62
3324,3324,5,INDIA,NO,4,YES,VERY SMALL,25,b,LOW,18277068.0,-309571.53
3325,3325,0,INDIA,NO,2,YES,MEDIUM,2422,r,EXTRA HIGH,26929314594.0,-1166658206.04
3326,3326,4,INDIA,NO,1,NO,EXTRA LARGE,67335,s,LOW,71328119023.8,10096060956.89
3327,3327,8,INDIA,NO,1,NO,LARGE,9699,r,VERY LOW,2346813879.48,-453980682.04
3328,3328,8,INDIA,NO,2,YES,MEDIUM,1645,r,VERY LOW,389405650.2,52111050.44
3329,3329,7,INDIA,NO,1,NO,VERY SMALL,15,r,VERY HIGH,114444417.6,14522988.37
3330,3330,1,INDIA,NO,1,NO,VERY LARGE,26933,r,HIGH,94788151024.8,17274786623.77
3331,3331,4,INDIA,NO,3,YES,MEDIUM,940,s,LOW,846372804.0,-161368546.94
3332,3332,0,INDIA,NO,1,NO,LARGE,3500,r,EXTRA HIGH,33817163520.0,-2846206141.65
3333,3333,1,INDIA,NO,1,YES,VERY SMALL,27,r,HIGH,79357154.76,9211891.77
3334,3334,4,INDIA,NO,1,YES,LARGE,9878,s,LOW,11214004636.56,1370414383.0
3335,3335,1,INDIA,NO,3,NO,SMALL,304,r,HIGH,1054424595.84,96311447.6
3336,3336,8,INDIA,NO,1,NO,SMALL,249,r,VERY LOW,76037010.48,2085999.82
3337,3337,3,INDIA,NO,1,NO,LARGE,6955,b,HIGH,15882679199.4,2112156472.05
3338,3338,7,INDIA,NO,5,YES,MEDIUM,1640,r,VERY HIGH,11376721852.8,664163196.25
3339,3339,1,INDIA,NO,2,YES,EXTRA LARGE,128167,r,HIGH,389290744337.04,65822668796.92
3340,3340,9,INDIA,NO,2,YES,LARGE,6461,r,MEDIUM,11896321677.24,908606442.85
3341,3341,9,INDIA,NO,3,YES,SMALL,235,r,MEDIUM,389622451.8,15743771.39
3342,3342,0,INDIA,NO,1,NO,VERY SMALL,33,r,EXTRA HIGH,275751614.16,21605426.27
3343,3343,8,INDIA,NO,2,NO,MEDIUM,2119,r,VERY LOW,487684120.56,55630457.85
3344,3344,3,INDIA,NO,1,YES,SMALL,236,b,HIGH,707656988.16,135198845.32
3345,3345,9,INDIA,NO,2,YES,VERY SMALL,19,r,MEDIUM,28501491.12,2039239.01
3346,3346,0,INDIA,NO,2,NO,MEDIUM,1165,r,EXTRA HIGH,11548458460.2,1581136517.57
3347,3347,9,INDIA,NO,2,NO,VERY LARGE,43951,r,MEDIUM,71673059847.24,1209748355.53
3348,3348,0,INDIA,NO,2,NO,SMALL,107,r,EXTRA HIGH,1008367546.32,164257835.2
3349,3349,1,INDIA,NO,5,YES,VERY SMALL,40,r,HIGH,97409107.2,17931817.31
3350,3350,8,INDIA,NO,3,NO,MEDIUM,1928,r,VERY LOW,480031743.36,12790232.47
3351,3351,0,INDIA,NO,1,NO,MEDIUM,1261,r,EXTRA HIGH,12472412088.24,1211823207.86
3352,3352,8,INDIA,NO,2,YES,MEDIUM,1839,r,VERY LOW,524719883.88,-100594608.17
3353,3353,0,INDIA,NO,2,NO,SMALL,171,r,EXTRA HIGH,1342680399.36,153150840.57
3354,3354,1,INDIA,NO,2,YES,LARGE,6277,r,HIGH,21110280136.32,493195804.59
3355,3355,6,INDIA,NO,1,YES,MEDIUM,1849,s,MEDIUM,3829899080.64,-668077442.56
3356,3356,9,INDIA,NO,1,NO,VERY SMALL,30,r,MEDIUM,51020290.8,9686269.74
3357,3357,0,INDIA,NO,2,YES,VERY LARGE,35942,r,EXTRA HIGH,294764807434.08,-36826621637.42
3358,3358,1,INDIA,NO,1,YES,VERY LARGE,32480,r,HIGH,86019985228.8,15107386763.41
3359,3359,9,INDIA,NO,1,YES,VERY SMALL,34,r,MEDIUM,57956293.92,-10195154.61
3360,3360,2,INDIA,NO,2,YES,VERY SMALL,34,s,LOW,27504283.68,1643491.41
3361,3361,9,INDIA,NO,2,NO,LARGE,9198,r,MEDIUM,13569400272.96,1293070239.62
3362,3362,6,INDIA,NO,4,YES,LARGE,12421,s,MEDIUM,21043671117.84,4047897885.04
3363,3363,2,INDIA,NO,1,NO,LARGE,8442,s,LOW,8934527553.84,445966194.75
3364,3364,4,INDIA,NO,1,NO,SMALL,228,s,LOW,261612133.92,37380016.12
3365,3365,8,INDIA,NO,2,NO,LARGE,6698,r,VERY LOW,1077351062.64,-164717562.74
3366,3366,4,INDIA,NO,1,NO,MEDIUM,1424,s,LOW,1335006835.2,-82987045.27
3367,3367,7,INDIA,NO,3,YES,LARGE,5878,r,VERY HIGH,53765521462.08,9733892000.83
3368,3368,9,INDIA,NO,2,NO,VERY SMALL,26,r,MEDIUM,40355069.04,458928.54
3369,3369,5,INDIA,NO,1,YES,MEDIUM,1814,b,LOW,1646168865.12,77275097.44
3370,3370,0,INDIA,NO,1,NO,VERY SMALL,37,r,EXTRA HIGH,378161269.08,69099436.21
3371,3371,0,INDIA,NO,5,YES,LARGE,7220,r,EXTRA HIGH,66501958960.8,6215937735.19
3372,3372,3,INDIA,NO,3,YES,MEDIUM,2059,b,HIGH,7033682200.08,563052893.43
3373,3373,3,INDIA,NO,1,YES,VERY SMALL,19,b,HIGH,61975032.96,6823807.62
3374,3374,0,INDIA,NO,3,YES,MEDIUM,1512,r,EXTRA HIGH,15728289151.68,1765843512.33
3375,3375,7,INDIA,NO,2,YES,VERY SMALL,35,r,VERY HIGH,231194170.2,15449484.53
3376,3376,8,INDIA,NO,2,NO,SMALL,229,r,VERY LOW,40034100.6,855868.57
3377,3377,4,INDIA,NO,2,YES,SMALL,85,s,LOW,86293560.6,3658750.31
3378,3378,9,INDIA,NO,1,NO,MEDIUM,2087,r,MEDIUM,3552990777.36,510348214.45
3379,3379,9,INDIA,NO,2,NO,EXTRA LARGE,76818,r,MEDIUM,145055665999.44,15914474302.94
3380,3380,8,INDIA,NO,1,NO,SMALL,111,r,VERY LOW,34601350.68,3755041.96
3381,3381,0,INDIA,NO,3,YES,VERY SMALL,30,r,EXTRA HIGH,321701734.8,31886483.69
3382,3382,2,INDIA,NO,3,NO,SMALL,236,s,LOW,202008655.68,-4920679.99
3383,3383,7,INDIA,NO,1,NO,MEDIUM,2306,r,VERY HIGH,17275099127.76,572145809.33
3384,3384,0,INDIA,NO,3,NO,LARGE,2097,r,EXTRA HIGH,18814244828.04,2140467589.81
3385,3385,8,INDIA,NO,2,NO,VERY SMALL,27,r,VERY LOW,7141572.36,1295069.91
3386,3386,0,INDIA,NO,1,NO,MEDIUM,1703,r,EXTRA HIGH,17756263696.08,1426845849.21
3387,3387,0,INDIA,NO,1,NO,LARGE,7917,r,EXTRA HIGH,94188537916.2,2782227817.45
3388,3388,3,INDIA,NO,3,YES,LARGE,5952,b,HIGH,18295956840.96,3372789842.52
3389,3389,1,INDIA,NO,2,NO,SMALL,221,r,HIGH,876230612.4,150102352.94
3390,3390,0,INDIA,NO,1,YES,MEDIUM,1602,r,EXTRA HIGH,15895943042.4,-2608789322.11
3391,3391,7,INDIA,NO,1,YES,VERY SMALL,29,r,VERY HIGH,198581547.24,32023834.35
3392,3392,1,INDIA,NO,2,NO,LARGE,4963,r,HIGH,14299452773.76,523629295.11
3393,3393,7,INDIA,NO,1,NO,VERY SMALL,31,r,VERY HIGH,229452650.4,7198310.54
3394,3394,0,INDIA,NO,1,NO,SMALL,352,r,EXTRA HIGH,2996539180.8,-179381129.57
3395,3395,8,INDIA,NO,1,YES,MEDIUM,2260,r,VERY LOW,469878408.0,-61520587.06
3396,3396,1,INDIA,NO,1,NO,SMALL,250,r,HIGH,847183260.0,-143765807.56
3397,3397,1,INDIA,NO,2,YES,MEDIUM,1297,r,HIGH,3749839033.56,486975846.5
3398,3398,0,INDIA,NO,3,NO,SMALL,291,r,EXTRA HIGH,2710166272.56,360628164.56
3399,3399,9,INDIA,NO,3,NO,MEDIUM,1473,r,MEDIUM,2340805989.24,130689325.05
3400,3400,0,INDIA,NO,2,YES,EXTRA LARGE,111113,r,EXTRA HIGH,1113886229077.32,127959984583.81
3401,3401,1,INDIA,NO,1,YES,SMALL,186,r,HIGH,460893000.96,41038833.88
3402,3402,9,INDIA,NO,5,YES,MEDIUM,980,r,MEDIUM,2216368862.4,426196823.04
3403,3403,6,INDIA,NO,3,NO,LARGE,10290,s,MEDIUM,17146725447.6,396802948.41
3404,3404,0,INDIA,NO,5,NO,SMALL,243,r,EXTRA HIGH,1897482257.28,-245716559.96
3405,3405,5,INDIA,NO,2,NO,EXTRA LARGE,56930,b,LOW,43019118064.8,2416291025.13
3406,3406,9,INDIA,NO,3,NO,MEDIUM,2076,r,MEDIUM,3931802416.8,355833674.68
3407,3407,6,INDIA,NO,1,NO,MEDIUM,1732,s,MEDIUM,3187225568.64,592570295.33
3408,3408,9,INDIA,NO,1,YES,LARGE,9682,r,MEDIUM,16246210880.16,1206137956.47
3409,3409,1,INDIA,NO,1,NO,EXTRA LARGE,47947,r,HIGH,145266073062.48,17579032439.83
3410,3410,7,INDIA,NO,1,NO,SMALL,206,r,VERY HIGH,1236428323.44,-72760303.67
3411,3411,8,INDIA,NO,1,YES,VERY SMALL,28,r,VERY LOW,7406075.04,1193734.9
3412,3412,9,INDIA,NO,2,NO,LARGE,11521,r,MEDIUM,16193147075.52,260805242.59
3413,3413,1,INDIA,NO,5,YES,MEDIUM,2170,r,HIGH,6587331508.8,-1063675265.78
3414,3414,8,INDIA,NO,2,NO,LARGE,9205,r,VERY LOW,2975580316.8,112405686.86
3415,3415,9,INDIA,NO,2,YES,MEDIUM,1976,r,MEDIUM,3243472477.44,437646204.84
3416,3416,2,INDIA,NO,3,NO,MEDIUM,1695,s,LOW,1174428549.0,-205555245.22
3417,3417,9,INDIA,NO,3,NO,VERY SMALL,24,r,MEDIUM,45522590.4,2700774.37
3418,3418,9,INDIA,NO,2,NO,VERY SMALL,34,r,MEDIUM,76319027.52,13448771.71
3419,3419,7,INDIA,NO,2,NO,SMALL,261,r,VERY HIGH,1521701587.08,193974603.26
3420,3420,9,INDIA,NO,2,NO,SMALL,195,r,MEDIUM,358599407.4,13295798.94
3421,3421,9,INDIA,NO,1,NO,EXTRA LARGE,53723,r,MEDIUM,95774471953.68,5285156147.23
3422,3422,0,INDIA,NO,2,YES,SMALL,172,r,EXTRA HIGH,1482262446.24,98847015.68
3423,3423,8,INDIA,NO,1,YES,VERY SMALL,32,r,VERY LOW,9885730.56,-844740.45
3424,3424,1,INDIA,NO,1,YES,VERY SMALL,46,r,HIGH,138062254.56,-3158699.86
3425,3425,1,INDIA,NO,1,YES,LARGE,8456,r,HIGH,25052621979.84,4901944610.49
3426,3426,7,INDIA,NO,2,YES,SMALL,193,r,VERY HIGH,1428531844.2,212293638.83
3427,3427,8,INDIA,NO,2,NO,LARGE,7976,r,VERY LOW,2395645517.76,355633384.53
3428,3428,0,INDIA,NO,1,YES,MEDIUM,1731,r,EXTRA HIGH,15735223096.2,2170753436.36
3429,3429,0,INDIA,NO,1,YES,SMALL,198,r,EXTRA HIGH,2180181318.48,-33139732.67
3430,3430,9,INDIA,NO,3,YES,VERY SMALL,16,r,MEDIUM,26726507.52,1489841.69
3431,3431,9,INDIA,NO,3,YES,VERY SMALL,26,r,MEDIUM,52781554.8,9938628.87
3432,3432,7,INDIA,NO,3,NO,SMALL,214,r,VERY HIGH,1306786095.12,227809089.46
3433,3433,1,INDIA,NO,1,YES,VERY SMALL,27,r,HIGH,82423370.88,2215095.24
3434,3434,3,INDIA,NO,1,YES,LARGE,8738,b,HIGH,27916976781.6,2227822663.73
3435,3435,8,INDIA,NO,2,NO,SMALL,199,r,VERY LOW,26372952.6,1711322.94
3436,3436,9,INDIA,NO,2,YES,LARGE,10513,r,MEDIUM,14750729745.12,-2525864930.58
3437,3437,1,INDIA,NO,3,YES,MEDIUM,1254,r,HIGH,4123478692.08,792419007.37
3438,3438,3,INDIA,NO,1,YES,VERY LARGE,37282,b,HIGH,93723078128.4,15129281257.58
3439,3439,8,INDIA,NO,2,NO,MEDIUM,1274,r,VERY LOW,288517887.84,25410821.81
3440,3440,8,INDIA,NO,1,NO,VERY SMALL,33,r,VERY LOW,11256327.72,-1008820.74
3441,3441,8,INDIA,NO,3,NO,SMALL,282,r,VERY LOW,69267908.16,-7755455.54
3442,3442,1,INDIA,NO,2,NO,SMALL,221,r,HIGH,639954093.48,89792786.67
3443,3443,8,INDIA,NO,3,YES,SMALL,191,r,VERY LOW,53435344.2,2778768.13
3444,3444,3,INDIA,NO,1,YES,LARGE,9879,b,HIGH,27252825454.44,2573356123.97
3445,3445,9,INDIA,NO,2,YES,SMALL,211,r,MEDIUM,393615402.24,25511948.6
3446,3446,9,INDIA,NO,1,NO,MEDIUM,1451,r,MEDIUM,2826641618.52,171171210.05
3447,3447,0,INDIA,NO,1,NO,LARGE,9017,r,EXTRA HIGH,102915768630.84,-11157646201.67
3448,3448,4,INDIA,NO,2,YES,SMALL,129,s,LOW,79017443.28,5292845.89
3449,3449,0,INDIA,NO,1,NO,VERY SMALL,36,r,EXTRA HIGH,388187203.68,63862511.53
3450,3450,9,INDIA,NO,2,NO,MEDIUM,1574,r,MEDIUM,2999539438.56,174514371.02
3451,3451,9,INDIA,NO,3,NO,MEDIUM,1336,r,MEDIUM,2298723310.08,-36439524.74
3452,3452,0,INDIA,NO,2,NO,SMALL,161,r,EXTRA HIGH,1626765677.04,156199721.43
3453,3453,1,INDIA,NO,1,NO,SMALL,234,r,HIGH,707145491.52,-76819973.29
3454,3454,9,INDIA,NO,1,YES,VERY LARGE,23311,r,MEDIUM,39451423574.76,-2777224057.13
3455,3455,7,INDIA,NO,2,YES,VERY LARGE,33007,r,VERY HIGH,212097583375.08,34382637511.57
3456,3456,9,INDIA,NO,2,YES,LARGE,10953,r,MEDIUM,23195547950.04,1015902703.04
3457,3457,9,INDIA,NO,1,NO,SMALL,327,r,MEDIUM,512937078.84,17712817.3
3458,3458,3,INDIA,NO,1,YES,EXTRA LARGE,93923,b,HIGH,336826211769.6,55601837299.9
3459,3459,8,INDIA,NO,4,YES,MEDIUM,1817,r,VERY LOW,257992123.32,9287661.69
3460,3460,0,INDIA,NO,1,YES,VERY SMALL,28,r,EXTRA HIGH,285548094.72,32795273.26
3461,3461,2,INDIA,NO,1,YES,MEDIUM,1547,s,LOW,1411280576.16,34443572.82
3462,3462,9,INDIA,NO,2,YES,VERY LARGE,31897,r,MEDIUM,44837698383.96,8304554177.56
3463,3463,4,OFFSHORE,YES,1,NO,VERY SMALL,23,s,LOW,9827148.36,383084.16
3464,3464,3,INDIA,NO,2,YES,SMALL,247,b,HIGH,748665437.52,119137269.79
3465,3465,0,INDIA,NO,3,YES,SMALL,248,r,EXTRA HIGH,2322612533.76,143378443.36
3466,3466,0,INDIA,NO,1,NO,LARGE,8523,r,EXTRA HIGH,82703478699.36,12986348738.6
3467,3467,8,INDIA,NO,1,YES,LARGE,11088,r,VERY LOW,2835162570.24,40242932.3
3468,3468,1,INDIA,NO,1,YES,EXTRA LARGE,109107,r,HIGH,243634813744.32,48726550154.91
3469,3469,3,INDIA,NO,2,NO,MEDIUM,1084,b,HIGH,3324755044.8,-123191078.09
3470,3470,9,INDIA,NO,3,YES,MEDIUM,1882,r,MEDIUM,3681528727.44,612251838.41
3471,3471,1,INDIA,NO,2,NO,VERY SMALL,26,r,HIGH,82106263.2,3331694.34
3472,3472,0,INDIA,NO,3,YES,SMALL,173,r,EXTRA HIGH,1822243274.76,357324520.53
3473,3473,0,INDIA,NO,1,NO,SMALL,195,r,EXTRA HIGH,2261933575.2,441389586.28
3474,3474,9,INDIA,NO,2,YES,VERY SMALL,41,r,MEDIUM,64893737.28,1838635.58
3475,3475,5,INDIA,NO,1,YES,MEDIUM,1301,b,LOW,1759520641.08,251600511.53
